SMILES,sars,mers
O=C(O)c1cc(C(F)F)n[nH]1,-5.303,-5.152
CCOc1ccccc1OCC(=O)Nc1cccc(F)c1,-5.886,-6.84
COc1ccccc1C(=O)CC#N,-4.876,-5.274
O=C(O)c1ccc(C(=O)O)o1,-5.369,-5.207
Cl.O=C(O)C1CC2CCCCN2C1,-5.491,-5.905
Cc1cccc2[nH]nnc12,-5.461,-5.508
CC1(c2cccnc2)NC(=O)N(CC2CCC2)C1=O,-6.105,-6.985
Cc1nc2cc(Cl)c(N)cc2s1,-4.605,-5.309
Cl.NCc1ncc(C(=O)O)cn1,-5.52,-5.196
OCCc1c[nH]nn1,-4.751,-4.263
O=C(N[C@@H]1CCCN(S(=O)(=O)C2CC2)C1)c1cnn2ncccc12,-7.079,-7.691
CCOc1ccccc1CNC1C2CCOC2C1(C)C,-5.5,-6.125
CS(=O)(=O)N1CCCC(NCC2CC3C=CC2C3)C1,-5.967,-6.284
CC#CC(=O)NCc1cccc(C(=O)NC2CC2)c1,-5.939,-6.718
NCCC1CCNCC1,-3.864,-4.417
Nc1cc(Cl)ccc1S(N)(=O)=O,-5.556,-5.152
N#Cc1cc(C(=O)O)ccc1F,-5.454,-5.781
Nc1nc(N)c2cccnc2n1,-5.137,-5.961
CN(C)C(=O)C1CCCN1,-4.907,-4.529
Cl.NCC1(O)C2CC3CC(C2)CC1C3,-5.184,-4.991
CN(C)CC(C)(C)C(=O)O.Cl,-5.298,-4.994
COc1c(C)cnc(CN(C)C)c1C,-4.554,
CC(=O)Nc1sccc1C#N,-4.547,-5.008
CCCNC(C)C(=O)OCC.Cl,-4.382,-5.097
COc1ccccc1OCCCN1C(=O)C(O)(CC(C)=O)c2cc(Cl)ccc21,-5.595,-7.033
COc1ccc(NC(=O)Cc2ccc(Cl)cc2Br)cc1CO,-6.514,-6.98
COc1ccc(Br)cc1-c1nc(CSc2nnc(-c3ccco3)o2)cs1,-7.475,-6.847
Cn1ccnc1C(NCc1ccc(F)cc1)c1ccc(F)cc1,-6.668,-6.941
CCN1CC(=O)c2ccccc2C1.Cl,-5.724,-6.631
CCNC(=O)NC(C)(C)C(=O)O,-4.777,-4.739
CNC(=O)c1c(C)n[nH]c1C(F)F,-5.353,-5.573
COC(=O)Nc1ccccc1C(=O)O,-5.45,-5.718
Cn1cnc2c(c1=O)CCN(C(=O)c1ccn3cncc3c1)C2,-7.279,-7.469
Cl.ClCCN1CCCC1,-4.003,-4.3
Cc1n[nH]c(=O)c(C(=O)Nc2ccc(Oc3cc(Cl)ccc3Cl)c(F)c2)c1C,-6.983,-8.171
c1coc(CN2CCNCC2)c1,-4.603,-4.691
OC1CN2CCC1C2,-4.075,-3.991
CC1CN(C)CCC(=O)N1,-4.961,-4.868
OCc1ccccc1N1CCCCC1,-5.118,
Cc1ccc2[nH]c(SCC(=O)NCC(=O)O)nc2c1,-6.46,-6.823
CN(C(=O)c1cnc(-c2ccccc2)s1)C1CCS(=O)(=O)C1,-7.187,-7.189
Cc1nc(C=O)cs1,-3.777,-4.257
CC(CN)Oc1ccccc1F,-4.482,-5.233
CCC(Br)C(=O)Nc1cc(C)on1,-5.251,-5.048
C[C@H](O)CNc1ccc(Br)cn1,-4.722,-5.29
O=[N+]([O-])c1ccc(CNS(=O)(=O)N2CCc3ccccc3C2)cc1,-7.721,-7.619
Cc1noc(C)c1C(C)C(=O)O,-5.417,-5.276
O=c1oc(-c2ccc(F)cc2)nn1Cc1ccccc1OC(F)F,-6.853,-7.421
Cc1noc(=O)n1CC(C)C,-4.735,-4.817
Nc1cc(Cl)cc(Cl)c1C(=O)O,-5.415,-5.536
CCOC(=O)c1sc(NC(=S)NC(=O)C2CC2)cc1C,-5.405,-6.186
O=C1Cc2c(Cl)ccc(Cl)c2N1,-5.278,-5.774
CC(C)N(C)c1cccc(N)c1,-4.482,-5.166
CN(Cc1ccccc1)CC(O)Cn1nnc2ccccc2c1=O,-5.58,-7.422
O=C(c1cc(-c2ccc(Br)cc2)n[nH]1)N1CCc2cc(F)ccc21,-7.139,-8.1
O=c1cc(C2CC2)nc(C2CC2)[nH]1,-5.023,-5.745
COc1ccc(Cl)cc1-c1nnc(SCc2ccc(F)c(C#N)c2)[nH]1,,-8.041
Cc1cnc(-c2cccc(NC(=O)c3ccc4[nH]cnc4c3)c2)o1,-7.838,-8.387
CCC(=O)Cc1ccccc1Br,-4.487,-5.444
COc1cccc(-c2nc(COC(=O)c3cc(O)nc4ccccc34)cs2)c1,-7.119,-8.346
NC(=O)c1cccc(S(N)(=O)=O)c1,-5.971,-5.952
CCN(CC)C(=O)c1cccc(-n2cnnn2)c1,-5.924,-6.371
Cl.Cl.Cn1cnc2c(c1=O)CCNC2,-5.308,-6.405
C#CCNC(=O)c1cccnc1SC(C)C,-4.972,-5.622
O=C(O)c1cc(O)ccc1[N+](=O)[O-],-5.689,-5.595
O=C(NC1CC1)c1cc(Cl)ccc1NCc1cn2cc(Cl)ccc2n1,-6.585,-7.656
Cc1cccc(OC(C)C(=O)O)c1C,-5.423,-5.852
Cc1ccc(NC(=O)NC(C)c2ccc(F)c(F)c2)c(C)c1,-6.816,-7.537
CC1(C)CNc2ccccc2S1,-4.756,-5.297
COc1cc2cnccc2cc1F,-4.837,-5.595
CNS(=O)(=O)c1cc(C(=O)N2CCCCC2)cc(C)c1C,,-6.853
O=C1CCCCC1C1CCCCC1,-5.329,-5.74
COc1ccccc1CNC(=O)N1CCC[C@@H]1CO,-6.259,-6.189
O=C(O)Cc1cc(C2CC2)no1,-5.208,-5.771
CC(C)CCNC(=O)Cn1c(=O)cnc2ccccc21,,-6.628
CC(C)(C)OC(=O)NC1CCNC1,-4.535,-4.752
COc1ccc(C=CC(=O)OCc2cc(Cl)c3c(c2)OCO3)cc1OC,-6.872,-7.287
O=c1cc(CSc2nnc(-c3ccco3)o2)nc2sccn12,-7.18,-7.679
CC(C)(C)c1ncc(CNCCNc2ccc(Cl)nn2)cn1,-6.457,-6.557
CC(CNc1ccc(C#N)cc1[N+](=O)[O-])Cn1ccnc1,-6.529,-6.789
CC(C)=NNC(N)=S,-3.8,-4.184
Cc1noc(C)c1COC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,-6.833,-7.599
NC(=O)NCCSCC(F)(F)F,-4.587,-4.881
CCS(=O)(=O)N1CCC(CCN(C)C)CC1,-5.236,-5.514
O=S(=O)(NCC(c1ccccc1)N1CCOCC1)c1ccccc1Cl,-6.291,-6.904
CCn1cc(C(=O)O)c(C)n1,-4.649,-5.141
Cc1cc(C)c(C)c(S(=O)(=O)NC2CCN(c3ccccn3)C2)c1C,-7.09,-8.092
O=C1NC2(CCc3ccccc3C2)C(=O)N1CC1CCC1,-6.685,-7.153
CC(O)CCCN,-4.02,-3.86
COc1cccc(CN)c1OC,-4.112,-4.9
CC(C)Oc1cccc(CO)c1,-4.702,-5.462
O=C(O)CC(NC(=O)c1ccc(-n2cccn2)cc1)c1cccs1,-6.617,-7.402
CC1(C)CNc2ccccc21.Cl,-5.587,-5.991
N#CCCC(C#N)CN1CCCN(c2cncc(F)c2)CC1,-7.121,-7.298
Cl.NCc1csc2ccc(Cl)cc12,-4.806,-5.888
O=C(COC(=O)Cc1ccc(Br)cc1)NC1CC1,-5.865,-5.566
COC1(CN)CCOCC1,-4.11,-4.315
COc1ccc(Br)cc1COC(=O)c1ccc(C(N)=O)cc1,-6.765,-7.441
CCC(O)Cc1ccncc1,-4.407,-4.863
CCCCC(=O)NC1CCCCC1,-4.843,-5.18
CN(C=O)c1ccc(C(=O)CCl)cc1,-5.023,
COc1ccc(CNC(=O)C23CCC(=O)N2c2ccccc2C(=O)N3C)cc1,-7.817,-8.549
CCOc1cccc(CCN)n1,-4.527,-5.137
CC(=O)Nc1cccc(C(=O)OCCOc2ccc(Br)cc2)c1,,-6.524
Cc1cccc(CNC(=O)c2cnc3ccccn3c2=O)c1,-7.153,-7.648
CN1CCCc2cc(CN)ccc21,-5.044,-5.84
CN(C)C(=O)c1c2c(nc3ccccc13)C(=Cc1ccc(F)cc1)CCC2,-6.893,-8.098
COCC(=O)Nc1sccc1C#N,-4.597,-4.968
CC(C)CNC(=O)c1nccn1C,-5.292,-5.325
N#Cc1ccccc1C(=O)OCCn1cc(Br)ccc1=O,-6.847,-6.286
CS(=O)(=O)C1CCCN(CCO)C1,-4.983,-5.082
CC1(c2ccccc2Br)CC1,-4.283,-5.333
CCNc1nnc(SCC(C)C)s1,-4.81,-4.876
Cl.Cl.NCCc1nc2cc(F)ccc2[nH]1,-5.406,-6.433
Nc1ncnc2c(F)cc(Br)cc12,-5.079,-5.877
Fc1ccccc1-c1nnn[nH]1,-5.63,-5.854
Cc1cnc2c(c1)NCCO2,-4.54,-5.381
Cl.O=C(O)C1C=CCCN1,-5.206,-5.357
CC(Sc1nc(Cc2cccs2)n[nH]1)C(=O)Nc1cccc(Cl)c1Cl,-6.727,-7.668
O=C(O)C[C@H]1CCCO1,-4.242,-4.466
CCOC(=O)CCCCN.Cl,-4.373,-5.002
CCC(C)NS(=O)(=O)C1CCOC1,-4.673,-4.833
O=C(C1CC1)C1CNCCO1.O=C(O)C(F)(F)F,-6.792,-7.123
COc1ccc(-c2nn(-c3ccccc3)cc2Cn2cnc(C#N)n2)cc1,-8.1,-7.862
COc1cc(C(=O)O)c(Br)cc1C,-5.186,-5.449
CCc1nn(C)c(CC)c1Br,-3.887,-4.989
Cc1nn(C)c(C)c1CC(=O)O,-5.135,-5.492
O=C1NCCNC1c1cccs1,-4.624,-5.091
Cc1ccc(-n2nc(C)c3c(C(=O)O)cc(-c4ccccc4)nc32)cc1,-7.77,-7.676
CCC(C)(C)NC(=O)c1ccc(=O)n(C)c1,-5.385,-5.616
OC1(c2ncc[nH]2)CCNCC1,-4.976,-5.51
CC(C(=O)O)c1ccc(Cl)s1,-4.916,-5.095
O=C(O)c1sccc1S(=O)(=O)NCC1(c2ccc3c(c2)OCCO3)CCCC1,-7.728,-7.925
Cc1nc(-c2ccc(N)cc2)no1,-5.107,-6.033
Cn1ccnc1C(=O)C(Cl)(Cl)Cl,-4.47,-4.837
C=CS(=O)(=O)N(CC)C(C)C,-4.141,-4.224
CNC(=O)CCc1ccccc1,-4.625,-5.451
COCCNC(=O)CCl,-3.681,-3.846
CCc1cc(N)nn1C,-3.768,-4.415
Cl.NC1CCN(C(=O)C2CC2c2cccc(F)c2)C1,-5.63,-5.976
COC(=O)c1sccc1N,-4.457,-4.516
CCc1ccc2c(c1)CCNC2.Cl,-5.37,-5.676
COC(=O)c1ccc(CNC(=O)c2occc2C)cc1,-6.419,-6.926
CONC(=O)c1ccc(C)cc1C,-4.899,-5.875
CC(O)COc1ccccc1Cl,-4.837,-5.302
Br.C[C@H](N)c1ccc(O)cc1,-4.872,-5.341
C=C(C)CCOc1cccnc1Br,-4.311,-5.106
O=c1[nH]cnc2c(Br)cccc12,-5.457,-5.934
CC(O)c1ccncc1,-4.432,-4.791
CSc1ncccc1C(=O)OC(C)C(=O)Nc1cccc(C(F)(F)F)c1,-6.869,-7.469
CC(C)c1nccn1CCN.Cl.Cl.Cl,-5.724,-5.987
Cn1ccnc1Br,-3.571,-3.655
CNC(=O)c1cc(F)c(F)c(F)c1,-5.056,-6.194
O=C(O)CCC1CCCO1,-4.719,-4.568
CNC(=O)c1cnn2cccnc12,-5.046,-5.785
Nc1cc(Br)cc(I)c1,-3.941,-4.598
O=C(CN1CCc2sccc2C1)Nc1nccs1,-5.78,-6.042
NC(=O)c1ccc(C(=O)O)s1,-4.865,-5.243
CN1CCNCC1c1ccccc1.Cl.Cl,-5.71,-6.291
Cc1cc(Br)c(OCC(=O)N2CCc3sccc3C2)c(Br)c1,-6.36,-7.219
COc1cn(-c2ccccc2)nc1C(=O)OCc1cccc(C(F)(F)F)c1,-7.505,-7.585
CCCCNc1cccc(I)c1.Cl,-4.98,-5.833
NS(=O)(=O)c1cc(C(=O)N2CC3(CCOCC3)c3ccccc32)cs1,-7.498,-7.519
CCc1cccc2c(C(=O)Cn3c(=O)c(C#N)cn(CC)c3=O)c[nH]c12,-7.06,-7.334
OCCNCCOCC(F)(F)F,-4.368,-4.794
c1ccc(CN2CCCC2)nc1,-4.491,-4.947
CC(C)(C)CCNCCO.Cl,-4.203,-5.029
CCc1c(-c2ccncc2)n[nH]c1NC(=O)C1CC1,-6.081,-6.079
O=[N+]([O-])c1ccc(CSc2nncn2-c2ccccc2)cc1,-7.211,-6.664
Cc1cccc2c(=O)[nH]c(CCl)nc12,-5.708,-6.327
c1n[nH]c2c1CCCC2,-4.732,-5.191
Cc1ocnc1C(=O)NS(=O)(=O)c1cccc(F)c1C#N,-6.917,-7.612
O=C(COC(=O)c1ccc(F)cc1Cl)Nc1c(Cl)cc(Cl)cc1Cl,-6.799,-7.37
Cn1c(C=O)nc2ccc(Cl)cc21,-5.014,-5.807
Cl.N#Cc1csc(CN)n1,-4.422,-5.081
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccc(F)cc2)c1=N,-7.861,-7.696
CC(C)CS(N)(=O)=O,-4.408,-4.084
OCCCCNC1CC1,-4.168,-4.052
C=CC(CC)OC(=O)c1cncc(C)c1,-5.216,-5.602
COc1ccc(-c2nnc(CN(Cc3cccs3)C3CC3)o2)cc1,-6.447,-6.606
Cl.Fc1ccccc1C1CCNC1,-5.333,-6.241
CC(C)c1cc(Cl)ncn1,-4.363,-4.945
Fc1cccc(OC(F)(F)F)c1CN1CCCC(c2nnc[nH]2)C1,-6.936,-7.646
Cc1cccc(Nc2nnc(SCCCC#N)s2)c1C,,-6.554
CSCC(C)CN,-3.193,-3.548
COc1cc(N)cc(Br)c1,-4.123,-4.788
CC(C(=O)Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1F,-7.467,-7.862
O=C1NC(=O)c2nccnc21,-5.187,-5.253
CCCCCCCCOCC(=O)O,-4.395,-4.763
CCC(C)C(O)CNC(=O)c1nnc2ccccc2n1,-6.359,-6.668
N#CCSc1nc(-c2ccco2)nc2ccccc12,-6.187,-6.953
O=C(NC(C1CCC1)C1CCC1)c1csc(=O)[nH]1,-5.579,-6.137
CNCCn1cnnc1,-4.075,-3.956
CS(=O)(=O)CCNC1CCCc2ccc(F)cc21,-6.128,-6.098
O=C(O)C(F)CC1CCCC1,-4.926,-5.227
CC#CC(=O)Nc1ccc(CN2CCN(c3ccccn3)CC2)cc1,-5.951,-5.639
O=C(NCCc1ccc(-n2cccn2)cc1)c1cccnc1O,-6.855,-7.2
O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)C1=COCCO1,-7.251,-7.524
CCOC(=O)NC1CCCN(Cn2nccc2-c2ccncc2)C1,-6.543,-6.822
O=C(NCCn1c(S)nnc1C1CC1)C1C2C3CCC(C3)C12,-6.084,-6.533
COCCN1CCN(CCOc2cccc(F)c2)CC1,-5.666,-6.163
CC(C)CN1CCC(CNC(=O)c2ncccc2Cl)C1,-5.972,-6.307
C=CCCn1cnc(Cl)c(I)c1=O,-4.637,-5.219
Cc1ccc(S(N)(=O)=O)cc1Cl,-5.456,-5.25
Cc1nnnn1-c1cccc(N)c1,-5.427,-5.884
O=C(CCCCl)c1ccccc1,-4.342,-5.281
COc1ccc(Cl)cc1CN1C(=O)CSC1=CC(=O)C(C)(C)C,-6.165,-6.195
CC(C)(C)C(N)c1ccccc1,-4.315,-5.024
c1ccc2c(CSc3nnc[nH]3)csc2c1,-5.942,-6.541
CC1CCCCC1NC1CCC1,-4.346,-5.122
CC(C)S(=O)(=O)C(C)C(=O)NCc1ccco1,-5.329,-5.661
Cl.NC1(C(F)(F)F)CCOCC1,-5.105,-5.387
CC#CCS(N)(=O)=O,-4.447,-4.128
Br.COC(=O)c1occc1CSC(=N)N,-5.622,-6.083
CS(=O)(=O)N(C1CCC1)C1CCCN(C(=O)c2cccc(F)c2)CC1,-6.98,-7.302
N#Cc1ccc(C(F)(F)F)cn1,-4.706,-5.473
Cl.NC1CC2CC1CC2(F)F,-4.501,-5.168
CC(C)CN1CCC(CO)CC1,-4.587,-4.73
Cc1cc(Br)c(F)cc1O,-4.736,-5.185
Cc1ccc(C(=O)NC2CC2)s1,-4.587,-5.501
Cc1noc(C(C)C)c1C(=O)NCc1cccc(N(C)C)c1,-6.227,-6.499
O=C(Nc1ccc(Sc2nncs2)c(Cl)c1)c1cccc(F)c1F,-6.991,-7.397
COC(=O)c1sc(Cl)c(Cl)c1O,-5.251,-4.967
COc1ccc(CO)cc1F,-4.498,-5.277
Nc1nc(N)c2c(n1)CCCC2,-4.847,-5.865
Br.CCC(C)c1ccc(N=C2CCCCCN2)cc1,-5.96,-6.6
Cc1c(F)cc(C#N)cc1[N+](=O)[O-],-5.692,-5.889
Cc1nccn1C1CCCN(C(=O)C2CCCC(C(F)(F)F)C2)C1,-6.86,-7.637
COc1ccc([N+](=O)[O-])cc1COC(=O)c1[nH]c2ccccc2c1Cl,-7.163,-7.572
COC(=O)C1(NS(=O)(=O)c2cc(C)ccc2C)CCCCCC1,-6.826,-6.834
CN(CC(=O)O)C(=O)OC(C)(C)C,-4.69,-5.017
Cc1ccccc1C(C)NC(=O)c1cnn(C)c1-n1c(C)ccc1C,-6.779,-7.005
Cc1cc(C(=O)Cn2ncc(Cl)c(Cl)c2=O)c(C)n1CC1COc2ccccc2O1,,-7.918
CNC(=S)N1CCc2ccccc21,-4.735,-5.606
Cc1cc(C)n(CCO)n1,-4.678,-4.413
Nc1ncc(Cl)cc1[N+](=O)[O-],-5.142,-5.037
OCCNc1nc2ccccc2[nH]1,-5.441,-5.811
CCn1c(S)nc2ccccc2c1=O,-4.746,-5.767
Brc1cnc(C2CCOCC2)nc1,-4.839,-5.332
O=C(O)Cc1ccccc1F,-5.151,-5.218
COc1cc(OC)cc(C(=O)O)c1,-5.115,-5.154
c1ccc2c(c1)Sc1ccccc1S2,-4.899,-6.456
COC(=O)c1cc(C(=O)O)cn1C,-5.039,-5.203
CC(C)(C)[C@@H]1NC(=O)CC[C@H]1NC(=O)c1cc(Cl)c[nH]1,-6.182,-6.323
COc1ccc2c(c1)C(=O)CCO2,-5.314,-5.889
Cc1cc(C)cc(C(C)CN)c1.Cl,-4.803,-5.724
Nc1cccnc1N1CCNC(=O)C1,-5.618,-5.565
O=C(OCCn1cc(Br)ccc1=O)c1cccs1,-5.814,-6.401
CC1CCCN(C(N)=O)C1,-4.644,-5.207
COC(=O)c1cn(-c2ccccc2)nc1-c1ccc(OC)cc1,,-7.304
c1ccc(CNC2CCCCC2)cc1,-5.172,-5.687
O=C(C=Cc1ccc(OC(F)F)cc1)Oc1ccc2c(c1)OCO2,-6.974,-7.4
O=C(O)c1ccc2[nH]cc(I)c2c1,-5.352,-5.888
Cc1csc(-c2cccnc2)n1,-5.132,-5.512
CC1(C)CCCC(N)(C#N)C1.Cl,-5.308,-5.588
O=C(Nc1ccccc1N1CCCC1)c1cc(-c2cccnc2)on1,-7.459,-8.338
Nc1ccnc(-c2ccccc2)n1,-5.275,-5.793
CCOC(=O)C(CC)(CC)C(C)=O,-4.281,-4.518
CNC(=O)C1(N)CCCCC1.Cl,-4.698,-5.057
Cc1nc(COc2cccc(C=CC(=O)OCCCc3cccnc3)c2)cs1,-6.347,-6.752
CC(=O)c1cc(C(N)=O)n(C)c1,-4.846,-5.163
CC1(c2ccc(F)cc2)C=C(c2ccc(F)cc2)n2nc(C(F)(F)F)nc2N1,-7.886,-8.52
Cl.NC1CCCc2c(F)cccc21,-5.343,-6.212
CCn1ccnc1[C@H]1OCCC[C@@H]1NCc1csnn1,-6.05,-6.428
Cc1ccc2cccc(Cl)c2n1.Cl,-5.051,-6.507
CNC(=O)C1(C(=O)Nc2cc(Br)c(F)cc2C)CC1,-5.996,-6.607
CCC(N)c1ccc(OC)cc1,-4.536,-5.048
CC(NC(=O)c1ccccc1N)c1ccc(-n2cncn2)cc1,-6.713,-7.455
Cc1ccc(C(=O)COC(=O)c2cc3ccccc3oc2=O)cc1,-5.927,-6.937
Fc1ccc(OCCCSc2nnc(-c3ccco3)o2)cc1,-6.488,-7.307
Cc1nnc(Cn2cc(I)cn2)o1,-4.974,-5.607
Cc1nc2ccnn2cc1C(=O)O,-5.476,-5.885
O=C(Nc1nc(-c2ccc(Br)s2)cs1)c1ccc(N2C(=O)CCC2=O)cc1,-7.575,-5.786
CC(=O)N1CCC(C#N)CC1,-4.76,-5.149
Cl.Nc1ccncc1C(F)(F)F,-5.335,-5.76
CC1CCN(C(CNC(=O)c2c[nH]c(=O)c3ccccc23)C(C)C)CC1,-7.249,-7.893
O=S(=O)(NCc1ccc(-c2nc3ccccc3s2)o1)c1ccccc1,-7.722,-8.279
CN(C)Cc1ccc(C(=O)O)[nH]1.Cl,-5.456,-6.04
CCOc1ccc(N)c([N+](=O)[O-])c1,-5.879,-5.546
C#CCN1CCC(C(=O)N2CCC3(CCCCC3)C2)CC1,-6.85,-6.387
N#Cc1ccc(Br)cc1I,-4.438,-5.363
Cc1onc(-c2ccccc2)c1C(=O)NCCN1CCCCCC1=O,-7.55,-6.606
COc1ccc(COC(=O)c2cc(OC)c(OC)cc2OC)cc1F,-6.263,-6.651
COc1ccc(NC(=O)N2CCNC(=O)CC2c2ccccc2)nn1,,-6.87
Cc1cc(CN(C)C(=O)CCl)no1,-4.622,-5.157
Cn1c(=O)c2c(nc(CN3CCOCC3)n2Cc2ccc(Cl)cc2)n(C)c1=O,-7.141,-7.498
CCCCS(=O)(=O)NC(C)C1CC1,-4.354,-4.666
CC1(C)OCC(C(O)C(=O)[O-])O1.[Na+],-0.971,-1.01
CCOc1ccc(C(C)NC(=O)Cn2cnnn2)cc1,-6.583,-6.712
CONC(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-6.538,-6.925
Cn1cncc1CNc1ccc(N2CCOCC2)cn1,-6.477,-6.757
O=C(NCCc1nc2ccccc2[nH]1)c1cccnc1SC(F)F,-6.247,-7.117
FC(F)(F)c1nnc2ccc(Oc3ccc4ccccc4c3Br)nn12,-7.81,-8.503
CCCCCCNC(=O)Nc1cccc(-n2nnnc2C)c1,-7.052,-6.914
COC(=O)c1nn(C(F)F)cc1N.Cl,-5.472,-5.742
COC(=O)c1cnoc1C,-4.585,-4.776
O=c1c(C(F)(F)F)cccn1Cc1nc2c(F)cccc2[nH]1,-6.787,-7.556
CSc1ccccc1C(=O)O,-4.798,-5.122
NC(Cc1ccco1)C(=O)O,-4.858,-5.017
CC(Cl)C(=O)Nc1ccc(Cl)cc1Cl,-5.008,-5.347
O=C1CCc2sccc21,-4.355,-4.714
Cc1occc1C(=O)NCC(=O)O,-5.19,-5.903
Nc1nnc(-c2cccnc2)[nH]1,-5.258,-5.635
CNCC(O)c1ccnn1C,-4.26,-4.951
Ic1ccc2ncccc2c1,-4.568,-5.341
COCCNCc1ccccn1,-4.428,-4.66
O=C(O)c1c[nH]c2ccc(Br)cc12,-5.683,-6.224
CCc1cncc(CN)c1.Cl.Cl,-5.519,-5.63
NC(C(=O)O)c1ccccc1,-5.232,-5.362
CCCOC(=O)c1cn[nH]c1C,-4.592,-4.869
C#CCNC(=O)C1CC(=O)N(c2ccccc2)C1,-6.254,-6.324
O=C(CCl)NCc1ccoc1,-4.373,-4.854
Cc1ccc(C)c(-n2c(SCc3cccc(Cl)c3)nnc2-c2cccc(Cl)c2)c1,-7.262,-7.678
Cc1nncn1-c1cccc(NC(=O)COc2ccccc2F)c1,-7.667,-7.705
CS(=O)(=O)N1CCN(C(=O)CNc2cccc(Cl)c2Cl)CC1,-6.512,-6.983
O=C(O)C1(C2CCCC2)CCC1,-5.272,-5.594
CS(=O)(=O)NCCCCCC(=O)O,-4.932,-4.94
Cn1c(=O)c2cc(NC(=O)c3cc(-c4ccccn4)nc4ccccc34)cnc2n(C)c1=O,-7.703,-8.345
Cc1cnc(=O)[nH]c1,-4.3,-4.294
O=C(NC(=S)Nc1cccc(O)c1)c1ccccc1,-6.469,-7.077
O=C(c1cnc2ccccn2c1=O)N1CCCC1C1CCCC1,-7.303,-7.391
CCOC(=O)c1ncoc1CC,-4.787,-4.827
CON(C)C(=O)c1ccn(-c2ccc(F)cc2)n1,-6.007,-6.523
O=C1CCSCCN1,-4.13,-4.003
Cl.Cl.NCc1nc(-c2ccccc2)cs1,-5.516,-6.875
CC(C(=O)O)N1CCCCC1=O,-5.269,-4.95
Cl.N=C(N)NCc1ccncc1,-4.937,-5.841
NC(=O)NC(=O)COC(=O)c1cc(F)c(F)cc1Cl,-6.798,-7.142
Cl.Fc1cc(Br)c2c(c1)CCNC2,-5.027,-6.337
Sc1ncc[nH]1,-3.411,-3.283
COCCCN(CCOC)C(=O)C(c1ccccc1)n1cccn1,-5.481,-5.886
CNc1cc(Cl)nc(Cl)n1,-4.155,-4.631
c1cnn(-c2ccc(CNCc3ccc(N4CCCC4)nc3)cc2)c1,-7.212,-6.826
NNc1ncnc2sc3c(c12)CCC3,-5.462,-6.519
CC1(C)[C@H](C(=O)O)[C@@H]1C(=O)O,-5.276,-4.816
O=c1ccnc2c(Br)cccn12,-5.023,-5.764
C[C@H](O)c1ccc(F)cc1Cl,-4.708,-5.432
COc1cc(C(=O)Oc2ccc3c(c2)OCO3)cc(OC)c1OC,-6.425,-7.025
COc1cc(C#N)ccc1N,-4.429,-5.339
CNCc1cnc(-n2cccn2)s1.Cl,-5.341,-5.467
Oc1cccc2ncoc12,-4.874,-5.245
C#CCNc1ccc([N+](=O)[O-])cn1,-4.877,-5.404
CCc1cccc2sc(N)nc12,-4.528,-5.603
O=C(NC1CC1)c1ccc(Cl)cn1,-4.908,-5.632
Cc1c(C(=O)Oc2ccccc2)oc2ccccc12,-6.647,-7.255
c1csc(CNC2CCCSC2)c1,-4.652,-4.849
O=C(c1ccccc1)C1CCN(Cc2cc(=O)n3ccsc3n2)CC1,-7.991,-8.429
CCn1c(S)nnc1CCNC(=O)C=Cc1cc(C)c(C)cc1C,-6.232,-7.422
Cc1nnc(-c2ccc(Cl)cc2F)[nH]1,-5.316,
CC(Sc1nncn1-c1ccccc1)c1nc2ccccc2c(=O)[nH]1,-7.528,-8.275
N#Cc1coc2ccccc12,-5.146,-5.738
CC(C)(N)c1ncccn1.Cl.Cl,-5.214,-5.889
Nc1cccc(S(=O)(=O)O)c1,-5.219,-5.527
O=C(Nc1cnns1)c1cccc2cn[nH]c12,-6.757,-7.225
CN(C)Cc1nnc(S)o1,-4.031,-4.218
COc1ncccc1NC(=O)N1CCOCC1,-5.424,-6.49
OCc1cn(CC2CC2)nn1,-5.011,-4.915
CC1(C)COCC(CN)O1.Cl,-4.651,-5.022
CC(C)NC(=O)c1sc(-c2ccccc2)nc1-c1ccccc1,-6.944,-7.465
CC(=O)N1CCc2cc(-c3nc(N)sc3C)ccc21,-6.094,-6.974
Cl.NCc1c[nH]c(=O)c(Cl)c1,-4.954,-4.902
C#CCCNC1CCC(=O)NC1C,-4.993,-5.498
CNC(=O)c1cccc(CN2CCN(Cc3n[nH]c(C)n3)CC2)c1,-7.289,-7.933
COCCc1cccc(O)c1,-4.479,-5.03
CC1=C(C)C(=O)NC1=O,-4.881,-5.051
O=c1cc(C2CCC2)nc[nH]1,-4.96,-5.235
O=Cc1cccc2cccnc12,-4.818,-5.907
COc1ccc(Br)cc1-c1nnc2n(Cc3ccccc3C)c3c(=O)[nH]c(=O)n(C)c3n12,-7.934,-8.778
CNC(=O)CN1CCN(c2ncnc3sccc23)CC1,-6.042,-6.394
O=C(COC(=O)c1cc(=O)[nH]c2ccccc12)NC1CCCC1,-7.038,-7.624
Cc1nc(Sc2ccc(C#N)cc2[N+](=O)[O-])oc1C,-6.414,-6.463
Cn1nncc1CO,-4.301,-4.119
